00:00.000	ID:40001	node_id: 1; packet_size: 16
00:00.000	ID:40002	node_id: 2; packet_size: 16
00:00.000	ID:40003	node_id: 3; packet_size: 16
00:00.000	ID:40021	node_id: 21; packet_size: 16
00:00.000	ID:40015	node_id: 15; packet_size: 16
00:01.000	ID:40004	node_id: 4; packet_size: 16
00:01.000	ID:40019	node_id: 19; packet_size: 16
00:01.000	ID:40010	node_id: 10; packet_size: 16
00:01.000	ID:40018	node_id: 18; packet_size: 16
00:01.000	ID:40005	node_id: 5; packet_size: 16
00:01.000	ID:40020	node_id: 20; packet_size: 16
00:01.000	ID:40017	node_id: 17; packet_size: 16
00:01.000	ID:40012	node_id: 12; packet_size: 16
00:01.000	ID:40013	node_id: 13; packet_size: 16
00:01.000	ID:40011	node_id: 11; packet_size: 16
00:01.000	ID:40008	node_id: 8; packet_size: 16
00:02.000	ID:40007	node_id: 7; packet_size: 16
00:03.000	ID:40034	node_id: 34; packet_size: 16
00:03.000	ID:40028	node_id: 28; packet_size: 16
00:03.000	ID:40030	node_id: 30; packet_size: 16
00:03.000	ID:40031	node_id: 31; packet_size: 16
00:03.000	ID:40033	node_id: 33; packet_size: 16
00:03.000	ID:40032	node_id: 32; packet_size: 16
00:03.000	ID:40026	node_id: 26; packet_size: 16
00:03.000	ID:40035	node_id: 35; packet_size: 16
00:03.000	ID:40036	node_id: 36; packet_size: 16
00:03.000	ID:40027	node_id: 27; packet_size: 16
00:03.000	ID:40025	node_id: 25; packet_size: 16
00:03.000	ID:40024	node_id: 24; packet_size: 16
00:04.000	ID:40031	31, 0, -45, 0, 0, 1, 0, 0, 0
00:04.000	ID:40009	node_id: 9; packet_size: 16
00:04.000	ID:40037	node_id: 37; packet_size: 16
00:05.000	ID:40031	31, 0, -68, 1, 0, 1, 0, 0, 0
00:06.000	ID:40031	31, 0, -67, 2, 0, 1, 0, 0, 0
00:07.000	ID:40018	18, 2, -69, 1, 0, 0, 0, 0, 0
00:07.000	ID:40036	36, 2, -62, 1, 0, 0, 0, 0, 0
00:07.000	ID:40032	32, 1, -83, 1, 0, 0, 0, 0, 0
00:07.000	ID:40033	33, 1, -83, 1, 0, 0, 0, 0, 0
00:07.000	ID:40010	10, 3, -71, 1, 0, 0, 0, 0, 0
00:07.000	ID:40017	17, 2, -83, 1, 0, 0, 0, 0, 0
00:07.000	ID:40019	19, 2, -79, 1, 0, 0, 0, 0, 0
00:07.000	ID:40025	25, 1, -84, 1, 0, 0, 0, 0, 0
00:07.000	ID:40004	4, 3, -59, 1, 0, 0, 0, 0, 0
00:07.000	ID:40027	27, 1, -66, 1, 0, 0, 0, 0, 0
00:07.000	ID:40003	3, 3, -54, 1, 0, 0, 0, 0, 0
00:07.000	ID:40024	24, 1, -66, 1, 0, 0, 0, 0, 0
00:07.000	ID:40028	28, 1, -88, 1, 0, 0, 0, 0, 0
00:07.000	ID:40021	21, 4, -49, 1, 0, 0, 0, 0, 0
00:07.000	ID:40013	13, 2, -80, 1, 0, 0, 0, 0, 0
00:07.000	ID:40005	5, 2, -62, 1, 0, 0, 0, 0, 0
00:07.000	ID:40034	34, 2, -79, 1, 0, 0, 0, 0, 0
00:07.000	ID:40031	31, 0, -66, 1, 0, 0, 0, 0, 0
00:07.000	ID:40026	26, 2, -70, 1, 0, 0, 0, 0, 0
00:07.000	ID:40007	7, 3, -80, 1, 0, 0, 0, 0, 0
00:07.000	ID:40002	2, 3, -67, 1, 0, 0, 0, 0, 0
00:07.000	ID:40035	35, 1, -80, 1, 0, 0, 0, 0, 0
00:07.000	ID:40011	11, 2, -82, 1, 0, 0, 0, 0, 0
00:07.000	ID:40012	12, 3, -71, 1, 0, 0, 0, 0, 0
00:08.000	ID:40005	5, 2, -60, 2, 0, 0, 0, 1, 1
00:08.000	ID:40035	35, 1, -81, 2, 1, 0, 2, 0, 0
00:08.000	ID:40028	28, 1, -87, 2, 1, 0, 2, 0, 0
00:08.000	ID:40024	24, 1, -66, 2, 0, 0, 0, 0, 0
00:08.000	ID:40036	36, 2, -63, 2, 0, 0, 0, 0, 0
00:08.000	ID:40031	31, 0, -68, 2, 0, 0, 0, 0, 0
00:08.000	ID:40037	37, 1, -88, 1, 0, 0, 0, 0, 0
00:08.000	ID:40034	34, 2, -79, 2, 0, 0, 0, 0, 0
00:08.000	ID:40011	11, 2, -82, 3, 0, 0, 0, 0, 0
00:08.000	ID:40008	8, 3, -63, 1, 0, 0, 0, 0, 0
00:08.000	ID:40004	4, 3, -60, 2, 0, 0, 0, 0, 0
00:08.000	ID:40018	18, 2, -69, 2, 0, 0, 0, 0, 0
00:08.000	ID:40015	15, 3, -70, 2, 0, 0, 0, 5, 1
00:08.000	ID:40021	21, 3, -69, 2, 0, 0, 0, 0, 0
00:08.000	ID:40027	27, 1, -65, 2, 0, 0, 0, 0, 0
00:08.000	ID:40009	9, 3, -72, 1, 0, 0, 0, 0, 0
00:08.000	ID:40033	33, 1, -83, 2, 0, 0, 0, 1, 1
00:08.000	ID:40030	30, 2, -77, 1, 0, 0, 0, 0, 0
00:08.000	ID:40019	19, 2, -80, 3, 1, 0, 0, 0, 0
00:08.000	ID:40017	17, 2, -83, 2, 0, 0, 0, 0, 0
00:08.000	ID:40025	25, 1, -84, 2, 0, 0, 0, 0, 0
00:08.000	ID:40014	node_id: 14; packet_size: 16
00:08.000	ID:40010	10, 3, -73, 2, 0, 0, 0, 0, 0
00:08.000	ID:40032	32, 1, -82, 2, 0, 0, 0, 0, 0
00:08.000	ID:40003	3, 3, -54, 3, 0, 0, 0, 0, 0
00:08.000	ID:40007	7, 3, -79, 2, 0, 0, 0, 0, 0
00:08.000	ID:40013	13, 2, -79, 2, 0, 0, 0, 0, 0
00:08.000	ID:40002	2, 4, -52, 3, 1, 0, 0, 0, 0
00:08.000	ID:40026	26, 2, -70, 2, 0, 0, 0, 0, 0
00:09.000	ID:40028	28, 1, -87, 3, 2, 0, 5, 0, 0
00:09.000	ID:40036	36, 2, -63, 3, 0, 0, 0, 0, 0
00:09.000	ID:40015	15, 3, -62, 3, 0, 0, 0, 5, 1
00:09.000	ID:40019	19, 2, -79, 4, 1, 0, 0, 0, 0
00:09.000	ID:40027	27, 1, -65, 3, 0, 0, 0, 0, 0
00:09.000	ID:40037	37, 1, -88, 2, 1, 0, 7, 0, 0
00:09.000	ID:40031	31, 0, -67, 3, 0, 0, 0, 0, 0
00:09.000	ID:40008	8, 3, -60, 2, 0, 0, 0, 0, 0
00:09.000	ID:40026	26, 2, -71, 3, 0, 0, 0, 0, 0
00:09.000	ID:40009	9, 3, -71, 3, 0, 0, 0, 0, 0
00:09.000	ID:40024	24, 1, -66, 3, 0, 0, 0, 0, 0
00:09.000	ID:40002	2, 3, -68, 4, 1, 0, 0, 0, 0
00:09.000	ID:40017	17, 2, -83, 3, 0, 0, 0, 0, 0
00:09.000	ID:40034	34, 2, -79, 3, 0, 0, 0, 0, 0
00:09.000	ID:40010	10, 3, -72, 3, 0, 0, 0, 0, 0
00:09.000	ID:40007	7, 3, -78, 3, 0, 0, 0, 0, 0
